9606,902498
109376,98269
9796,619584
1177574,537198
39777,103081
39778,32770
3914,206153
49369,1730
575614,4429
1301,18680
28132,111490
28131,37323
729,16193
157687,30455
712633,6228
484,5002
43675,12014
1280,15710
1304,15017
1437183,1620
3664,76131
28449,26572
3821,5324
655307,161
43768,384
3711,47803
76123,4272
28037,39301
1236518,22671
72407,17279
71275,9118
641149,3811
1305,7125
712538,13728
155615,290
488,4674
888727,3719
2663009,9544
732,340
862965,16897
1458253,1170
713030,9583
114527,2518
264731,201
44283,11484
927666,867
2718,234
1303,2037
482,3481
91835,2904
817,1543
166122,4117
29466,7397
838,18649
28129,2758
28135,7224
171549,1831
712310,1555
1239,493
131567,2779
365659,9435
88719,767
2598453,3665
2759,1640
495,1476
2572088,201
29729,2256
95818,1372
3750,39
2637378,5071
1236517,7530
3705,681
172042,5462
680646,8895
249188,4486
727,2988
1689,16
3708,3656
1379,851
724,1801
767031,3683
28119,112
360104,7785
1433513,4731
1316254,3412
2699182,45
1313,14192
2184519,174
91888,673
1054460,4148
712368,3172
487214,457
113107,1399
84135,1004
1343,379
2047,1595
485,8093
762948,2206
1302,1428
539,182
109328,713
1048332,1245
726,8005
1156431,218
47671,2990
712528,1260
1660,4100
1017,1745
848,2165
1785996,1019
735,664
22663,330
2576376,685
64186,28
483,678
1759399,986
388919,2746
4577,92
189423,191
322159,34
546271,4045
487,1948
889201,552
45634,269
2382163,223
908937,1390
521095,1696
149016,23
486,535
1122984,3254
4686,441
29391,163
80840,6
506,2
1,477
305,1482
1437010,1901
837,733
130453,268
1307832,121
1307443,431
76856,299
29730,148
1316408,1953
2624949,6
1308,1072
671211,380
40041,182
206351,17
1051631,503
28112,547
1114965,1292
1747,351
999432,114
3983,111
760570,1296
2608887,1217
712624,640
1902136,1044
327575,237
32067,1429
1283,48
347253,1234
1349,24
1462606,55
1307444,31
97700,427
712357,695
860,1246
2133944,77
546269,936
49546,86
33033,596
199,2807
1960083,4
1316593,30
157691,1235
29465,2596
86332,286
3555,118
1783272,383
481,191
49274,7
13443,28
888057,449
71274,21
1316596,63
749,5
2699178,57
80866,1
1884263,926
28113,214
286,108
976,169
725,59
2610896,2149
76859,836
1750,88
1655,188
523794,512
3635,121
935588,44
51953,34
1307442,58
120683,486
906,72
3398,25
617123,1282
630588,15
3218,23
2049,85
548479,56
488222,100
1016,111
52773,314
999434,194
1358,21
617121,24
204,221
3760,85
3827,101
1326,34
999426,164
1834196,11
1654,179
712411,94
492,77
79200,345
248315,1120
53354,1
157688,419
214687,16
712,581
907,40
1328,278
2170745,2
985008,81
320371,106
1019,344
706439,532
326968,116
158,516
1335,243
1316411,212
75984,12
1359,122
4479,37
91061,116
3817,159
554406,277
28216,18
738,6
1871025,6
203491,61
1316412,137
184250,49
712710,506
1969841,303
157924,120
1437201,642
374833,92
1701830,2
1077464,1125
2025658,271
59732,22
102107,49
1760,120
714,51
4232,203
339671,7
2711,30
1585976,153
2490633,183
76857,740
1647,5
543,221
221988,8
1433289,20
1130804,142
1338,157
1912216,2
2144175,101
1282,22
699246,16
655813,887
29559,2
851,770
489653,149
2093856,45
4072,117
1116231,6
2528037,40
186802,57
1311,62
3659,138
1403336,11
186826,121
1318,847
527030,38
2,346
326523,46
713059,58
1316410,56
1300,57
1159083,16
31977,7
489,313
1847728,1
1434215,2
999431,258
2583585,88
2699183,19
2093857,2
1839799,367
1345,18
712122,85
1625,151
32207,64
1307427,117
1701828,4
1307833,121
391008,24
747,30
1701813,32
2545799,240
1583098,92
663952,4
3880,140
1288,6
67082,98
1156433,213
3483,176
334413,9
128944,1
4081,26
78535,435
718,18
3633,42
4069,118
2124,180
469602,122
935591,7
2498451,2
2633022,144
1485,6
1852377,285
1224,157
1329,28
1986146,78
662598,84
641147,47
1196022,2
1340,52
15368,59
2572087,20
816,57
544580,209
1453352,3
1307,188
1268,13
150055,5
1491,158
670,2
1539298,303
549,2
1853278,90
712991,149
197575,4
206008,22
2623750,9
1351,7
85007,11
40324,174
869309,82
4533,137
1656,183
92682,1
457405,130
3469,144
2479393,8
1790137,1
59895,67
3916,35
12402,31
1232659,70
1578,40
1236,118
210225,6
927704,14
2529408,63
178339,70
525282,16
888721,61
4555,50
1350,10
35885,77
292691,3
315405,5
2708117,152
3871,38
469601,95
880074,8
869216,59
1353243,33
1852374,9
189834,43
243275,13
349161,1
713,39
516950,72
360107,10
76775,8
525283,61
47878,124
824,65
136843,14
671232,24
640030,47
470,38
1385385,1
1334187,33
562,36
147802,29
4182,199
862967,55
163735,103
2267560,3
633147,33
3641,24
36874,61
39950,97
326522,40
34073,4
633135,25
1871034,43
197614,19
929704,2
2081702,46
33040,109
171552,35
186928,10
762982,34
1705617,65
1432056,8
1785995,28
1314,73
169669,7
3917,41
1484116,2
1302863,7
1316414,3
1386087,6
2666100,94
1431546,3
1111760,13
1825069,26
93221,2
469607,110
1853276,50
290340,2
1309,53
51049,14
2530390,4
879243,28
271865,4
3754,10
4558,53
426428,2
28118,61
909932,14
979556,1
1583,1
203275,129
526974,5
59241,113
2747,4
239759,7
1428,1
1435981,8
1341,21
196894,3
573,14
1499308,19
1437197,25
2699180,66
604162,30
658644,2
262728,41
1348,23
2699179,37
49451,50
2039166,3
1310,39
129338,1
158386,41
584,6
72638,7
1415630,12
1895827,55
90675,38
2713414,4
644007,70
862971,33
2605424,3
1637,3
1352,10
1357292,1
101020,58
157692,39
2021971,32
1332188,44
200644,2
82348,36
1853231,26
1566990,12
869269,5
157,26
1658672,18
119602,5
119219,1
374463,1
281310,13
56646,2
185007,4
89152,1
28026,2
486410,8
34105,40
2163011,1
2527972,1
57706,1
714313,86
730,38
221027,72
416916,23
1344959,1
338473,6
1889813,9
29760,41
74649,41
3885,46
362948,10
2014542,6
942513,5
28526,26
3745,5
38820,3
2679994,11
435591,9
434008,2
526969,15
1276647,8
1678,2
371601,2
57493,1
200,6
31979,4
546367,1
482462,2
194,29
2169583,1
526218,1
493,28
1661,4
2583584,9
649743,12
526991,23
1346,20
1121114,3
393921,36
59919,5
1531429,3
44688,2
39948,17
754,12
970,7
573570,1
2172099,2
1628086,1
74426,4
130454,17
13035,1
521098,1
28091,45
981540,3
294,27
186813,1
10372,32
330734,1
1825976,1
1573719,3
1762,3
2231393,54
4615,18
86331,16
499174,23
1304873,4
1584,2
40214,5
1295140,31
2652307,10
487213,33
521097,22
743966,2
515393,8
588,5
2583993,17
10699,1
935590,13
3694,35
13442,12
340,1
84566,2
2040624,12
1198676,3
882083,2
488221,65
207745,2
634176,130
762,5
84032,7
2663022,1
99822,37
759273,4
1129771,7
171101,8
44249,4
909929,10
859,15
2020486,1
1334,17
853,35
29555,3
1385,10
862966,39
1336,11
574093,61
81852,2
1291379,9
1340847,5
200450,21
1192162,1
1028729,3
332648,13
200643,11
1196325,12
147429,31
1496,17
111015,7
1360,7
469615,3
2093742,2
158846,3
1716,12
2054919,2
1633,27
318167,1
243164,11
400065,24
1488,1
85404,25
2109690,5
167468,1
716,12
2030797,42
201174,3
28116,9
84998,2
2420310,16
1069533,13
758,14
119060,1
3700,1
39947,20
836,11
1806905,4
2697030,1
2107999,16
2699181,31
1814128,24
262727,35
869304,10
2748,1
1684,2
645127,3
123812,1
148942,10
1836467,2
1214179,8
1324352,7
33959,3
242231,5
2528203,1
2109691,6
2593645,5
823,9
91836,16
2109688,4
375288,2
266748,1
128827,4
29442,3
1402861,3
2005473,3
935599,9
526977,1
694427,5
1573711,1
1117,2
1862358,2
667015,5
162,16
717959,22
767463,6
2086584,2
1720083,3
2547601,1
830,3
2585117,5
158850,1
862970,7
47883,3
1652545,2
512566,40
97084,1
1501,2
2640652,22
2109687,4
633807,2
2702,4
33011,2
1852373,10
553174,4
1301283,1
2147,1
469378,10
1888195,39
2562451,2
3913,6
1378,18
47678,6
1812935,1
526973,4
720,3
34085,15
85006,18
185008,2
2478663,1
1104322,4
1390,1
75985,19
519472,4
1506553,6
34062,10
388413,3
754345,2
76831,1
33945,1
391038,1
4734,5
29385,1
699035,1
1458465,7
3847,11
226186,2
657308,8
104267,4
2593676,1
29347,2
469,4
2684658,6
1917421,2
543728,4
1435974,4
2072405,1
61015,1
1898103,1
292486,3
831,5
33958,7
2057743,5
52774,6
1811193,6
622,2
2583588,1
32024,2
2638727,39
2231382,5
2173853,18
626937,5
351679,1
357809,5
515620,8
1296,4
469617,2
693979,7
862962,12
2094119,2
1493872,2
1590,2
357276,12
395598,1
2585118,5
2420309,1
312285,4
2654238,1
2499145,1
1414854,1
52771,7
1379690,5
51161,2
888050,22
172045,1
206,5
995085,3
3818,25
1748,1
3848,7
1260,2
3629,1
1717717,2
393480,1
29394,8
5506,1
91347,6
70448,2
1580,2
96901,3
28090,3
615,6
696485,2
1502658,1
679937,2
2057800,4
2081703,5
122587,7
541000,2
1003335,10
199441,1
2609248,10
228899,1
1917441,7
2094023,1
143387,17
2507162,2
237258,4
1579,2
557993,1
186803,24
1405,1
242507,1
236753,9
54005,2
1613,6
186804,2
2500547,4
4070,1
182773,1
347257,1
476,3
119206,4
63737,1
1071400,2
480,14
189426,2
1407647,1
2008794,2
47715,1
2005462,4
45243,7
189381,1
1701811,3
356,1
171551,1
818,6
864564,2
1296669,3
1316409,10
334819,2
572477,1
1623304,4
374931,8
40323,6
1670641,2
476281,1
481805,4
138532,1
283734,1
525326,3
614,1
935593,1
2697569,2
1290,1
1476,1
2103230,1
2259623,1
1737404,2
1609758,1
43674,2
1536774,1
511691,4
95641,1
361101,9
82380,3
746360,4
1130798,4
1851395,8
89373,2
264199,7
2530393,4
997877,27
47735,7
504,8
1295826,1
697283,9
3744,9
169679,1
95485,1
471876,4
269800,1
141679,1
570,10
1641,2
1903686,1
715,8
573729,2
1095685,1
469616,3
28108,2
1121267,1
1259973,1
1933880,1
1763,1
1476577,4
666,1
1279,6
28211,4
1309807,4
76760,2
526975,2
2640012,1
1701814,8
2213194,2
33968,1
2126319,11
1890424,1
298386,1
2479767,5
264636,1
709032,1
