U,12286015
880071,236
1280,74393
9796,2551255
9606,1589259
39777,24821
28131,27180
729,1913
3664,128100
39947,5655
3871,16854
3469,28042
158386,21021
1177574,43489
320371,3693
2759,68396
44283,36085
701042,19
28526,15065
51953,20380
3659,9248
3914,98811
28449,3011
3483,13011
28135,10044
1816218,100
3694,10594
4182,8049
49451,22749
1437010,15917
3821,16720
1279085,264
526991,1319
3817,27462
39778,13351
131567,100957
2508687,48
326968,10701
3711,108298
305,4091
109376,60328
186826,251
838,9791
485,9121
2587848,49
1017,657
148305,438
157687,3150
1437183,22559
71275,18525
29760,10911
5478,206
1437201,20474
4072,56451
1236518,8783
179408,64
578455,320
166122,3758
908937,777
1462606,20026
1236517,6566
28132,23103
47466,110
49369,3480
629680,17
79200,12879
347253,405
210225,8214
2,6594
667015,243
1003335,271
90675,12066
712538,3665
35885,10181
3635,13754
1754,208
29466,7260
1333534,32
97700,23025
417367,102
4558,7508
712368,1654
3848,2758
22663,9338
980254,22
1,16433
1882747,10
4081,15223
3218,12422
3917,13282
1301,3148
2231382,485
1283,2468
2212991,137
1870984,43
3641,7543
238836,47
91835,10378
86660,37
130453,5477
4686,17381
3760,4655
2093,162
206008,4730
71274,1499
11746,5
4555,4290
4615,7391
214687,7723
3705,12802
3818,5662
1827580,19
2317,80
469616,118
1904441,31
3916,11376
49546,781
3555,11054
29729,10217
332648,1536
638,92
72407,21318
3827,14222
727,454
3633,22665
326522,61
907,273
135575,17
412965,41
129337,46
1353976,28
1852374,73
1660,6037
779,107
13442,7298
2498113,41
617123,1835
329854,222
4577,12055
2587865,44
74649,7522
1493872,165
237,103
1341692,26
1424294,133
29554,35
2637378,2423
755178,88
2619626,179
1311,171
3885,12759
2169540,61
482,874
663364,130
190895,47
1071381,439
2382161,107
2564040,43
13443,6773
28183,57
712528,1200
290402,60
163877,87
4232,28623
1094497,18
157688,235
59895,14662
1421067,4
308865,200
367110,583
1967782,17
76123,1717
1034807,114
1871047,81
651,6
927704,104
163735,1241
86332,137
485916,68
28129,2953
1762,60
2304606,67
28037,3173
92644,9
3750,10392
1316254,2396
1882749,9
1383885,78
1032238,147
101020,4113
1834519,24
51161,48
3983,10328
1302,319
3754,1284
2711,7805
182773,140
52773,904
1660076,14
3702,3435
3708,12116
2419842,70
171549,1288
694427,164
39645,8
1539298,656
130454,994
640132,18
2082193,159
488,785
935222,121
85620,25
1423,172
1673428,61
49274,5500
29384,95
2139,56
68270,25
172042,347
333962,75
2633022,184
1903411,9
157691,482
104268,78
1318743,19
672,129
3398,999
521095,3197
712357,1105
2364787,60
47671,574
29465,1987
3880,13566
1870819,57
15368,3906
2686362,145
3193,1435
856,292
2592817,3
3847,2534
46867,169
1841249,20
996801,159
1763538,68
1434104,33
12914,29
498374,25
673372,40
754409,149
1433513,451
450,52
1507522,24
2663009,809
2161821,9
1496,636
2630295,13
473814,120
1279,503
91061,315
2507935,86
1850252,148
1161,267
2666100,72
1385,244
1308,144
102107,3852
4533,7415
1128398,173
2681766,212
2025949,31
1305,404
2231393,1342
230089,62
546271,2113
285,11
35841,88
1282,219
2608887,260
189834,235
1094892,89
254246,23
2109688,10
2490851,19
1117645,222
1714849,176
1883,469
2714109,16
1196031,103
2033437,68
2109691,58
100225,20
1670641,119
38301,34
29730,10325
485918,106
807,26
1488,192
1458253,203
1122984,1105
338963,13
586,124
411154,108
1552,206
194,233
2545799,62
1902136,260
208479,66
1807691,58
486,89
2518177,67
1071378,438
2124,63
859653,58
2547600,64
708126,50
95818,3401
79880,102
1162,172
162,52
249188,265
445576,10
1239,895
1721091,104
1685010,134
111780,155
1838286,26
317936,74
39950,74
712633,3503
28196,203
2665642,12
2004650,27
56,93
662598,25
1304873,81
199,619
59843,20
628,58
1760,621
1850093,27
4070,300
693979,196
2697019,29
1897729,16
336810,65
4069,1141
2686094,9
680646,925
1202785,33
2285,65
177439,31
45361,54
521010,40
837,486
282676,114
2068654,131
1930071,60
67082,3534
1933880,20
244566,41
643674,20
44000,158
1639,209
1331042,4
3913,2004
1553431,23
437897,131
13035,35
561879,63
389214,39
1396,493
862965,1932
1632864,11
204669,9
242600,58
641107,297
284592,287
2116,93
983545,38
103855,20
1348585,43
575614,2884
976,1193
1051631,389
2038116,75
1813019,56
554406,246
1896961,27
120683,490
1805933,21
69656,57
1179672,167
2008440,6
1236179,38
1619311,18
59241,32
1798225,79
1599,81
138119,22
946333,17
186928,118
1929246,60
632292,41
639282,126
33941,7
1162668,16
1347342,122
1028729,243
1462996,27
43675,1923
1783272,493
1202537,3
2508880,12
468911,62
759273,578
55080,106
1618,47
1855336,164
1834196,108
641149,311
2027290,44
37372,68
2057798,17
169760,36
9,91
1571,161
1125,73
1936080,92
327575,54
1798806,90
456320,51
1585976,349
446,319
2630218,33
1156431,35
264731,624
1855352,29
691,33
36745,344
264198,30
472569,14
1241979,86
694431,50
2099789,13
1358,116
112234,107
2663020,10
38820,86
33932,121
713030,3229
91888,1917
375288,153
1032623,105
2144175,294
1851505,34
545695,45
1288971,107
259,83
386415,126
931890,125
28119,286
109328,556
1485,1013
264636,78
1304,559
1578,349
676,62
960,61
1644130,51
219745,34
526983,19
105219,14
2320858,35
909420,1
1562970,126
281310,1
2583452,24
562,483
2645622,40
1054460,801
2578107,459
2686366,127
81460,17
1416806,10
1313,1751
1869241,83
56646,315
1185653,44
398511,54
573826,623
216931,64
1229621,82
2183582,14
522448,59
1494,109
587753,82
2699179,224
861,127
649639,114
1624,186
210,343
2320868,230
96345,132
315405,13
1270,14
654,69
371142,100
1241978,112
1398,68
1303,323
68209,16
1245,103
2382163,58
643214,103
1736226,16
76831,127
1853278,49
365659,724
679937,280
502558,15
1168034,127
2661553,5
2528243,9
1913577,61
35818,37
694327,22
1354304,32
358,76
248315,1265
2494375,87
1867715,12
2692425,69
83262,8
34085,350
484,811
1423720,48
79328,5
1969841,414
2172099,59
53345,119
848,546
1307442,56
646529,60
1534,306
32067,806
680,79
2583851,99
76335,70
1343071,10
767031,1323
888827,27
2598453,498
162209,37
1550240,113
1519,185
1048332,31
1617448,105
426428,347
113355,100
136849,24
1032241,84
1400053,81
1359,138
2638727,125
441620,5
1853276,55
511,78
359160,22
2486578,54
28188,189
2267253,27
1940789,18
2497456,95
1690815,21
1973481,65
2751,146
536227,196
2478663,111
732,257
416,19
28087,149
1350,209
197482,137
2487063,83
4527,80
679901,47
1078905,26
1578925,451
1041930,14
408139,29
1336795,66
36874,162
1408,119
294,145
1248727,7
80849,28
86416,227
228899,102
53444,51
1010,78
1307,331
888057,275
5506,49
111781,40
1538644,98
863365,4
33936,81
1710,21
1266845,61
2594269,87
128827,177
45056,34
1386,1106
2615042,61
247,207
696127,22
2579935,31
1689,12
929556,128
714943,103
584,203
1922217,375
2582913,29
1515,60
712,458
1758689,6
1898203,104
526218,147
204,236
1236,774
1871021,56
420247,36
538220,31
84032,105
797291,78
1582439,35
1146883,22
1911683,64
155085,47
13690,24
649831,15
1173026,48
340047,11
91836,665
1848904,96
762948,174
2133944,398
1274359,6
735,367
158841,26
38293,81
1124835,95
869209,59
400634,125
662,268
1855519,11
2479767,72
1071380,556
862970,9
158,232
1405,173
773,66
332101,135
273116,26
169669,8
953,73
1352,224
2211140,31
40216,62
572544,117
1016,228
1809410,13
459526,144
11280,2
1492898,105
1006576,69
85023,23
558152,114
243899,44
536231,111
312306,9
906,54
28197,174
646637,32
1261031,74
33154,905
1457153,18
1105108,5
171637,82
1295,69
141451,35
279826,93
1492737,119
1355015,9
817,735
83771,61
391036,57
528244,19
404941,13
927666,184
33035,86
1281,58
360104,933
499174,422
2558918,33
1598,132
2527983,12
28116,280
1622118,150
76731,11
53336,22
28251,146
1196325,511
33923,77
46256,32
1316408,270
1328,152
86661,792
69966,85
59732,482
1030157,11
352858,88
233181,32
2675219,5
820,114
337191,14
1348,57
762,40
2483110,128
1241860,20
1175631,51
1974213,22
279113,18
2697030,93
29561,27
76856,158
1536774,57
1915309,115
1076,48
224324,24
1196095,152
580165,127
1912856,75
1490,163
219572,20
159,124
2077136,5
589873,37
104628,26
189381,130
2571747,8
1296,162
69655,30
714,131
1579,48
1197717,30
1785996,801
2126346,55
930171,14
28898,53
1648,71
296,16
717231,52
860,132
2527976,32
543,617
72638,9
1195464,39
2170729,9
55213,30
2704463,35
203124,187
421767,117
818,252
522306,12
2175091,68
2572923,49
29379,49
2745,49
550,81
1064592,551
947919,21
454601,13
2494373,291
528191,33
796027,187
673862,56
661481,39
565,27
747,147
2596890,131
46021,10
72274,3
59748,36
909768,74
712624,114
2183896,157
943,20
171552,86
2689569,68
52584,124
2571750,43
1884263,948
114527,276
481,29
85698,55
2107,62
689,82
726,585
563040,61
289376,57
45972,93
28113,260
1529068,8
2126553,95
334819,246
632518,56
238,161
58049,63
264201,78
29391,186
629,131
5139,4
119219,56
495,234
2249356,147
198,47
686597,12
2487064,104
68895,25
525919,60
2528023,34
2316383,61
1072467,8
2638829,82
622488,29
254247,30
56107,94
1406512,29
477680,129
148814,34
760570,147
2565926,39
1288,148
76859,278
1241834,27
931626,69
706439,184
198467,58
1080223,123
1954172,109
859143,128
47878,43
1393,103
1498,154
1183377,44
931276,136
48296,126
851,226
2112,68
1076255,21
754423,153
265072,18
253,335
2109558,58
1712675,79
1905,27
182337,5
2030797,114
1173027,50
1491,1251
87541,44
1580,68
914153,26
373994,138
1435972,1
1536770,45
1891926,24
217204,28
28172,48
171638,85
331113,33
1302376,25
784,92
1643,43
1388755,47
1513890,13
414771,63
2600320,7
1045004,19
4479,480
1343,61
526949,2
1019,157
1428,383
1296669,11
1501,205
559292,263
41675,40
888727,392
178339,250
2062,71
183417,60
2707005,70
1352940,19
1071383,128
816,784
2686361,145
573737,4
2086585,25
1725411,19
2626047,30
1654388,54
1003195,23
683082,15
2033032,15
1850254,38
2358479,103
1578165,18
2705439,23
53408,21
713585,8
1054461,2
506,11
1848756,25
1432056,132
2663022,111
66871,27
1276259,34
1318,111
350688,117
2026785,12
2479547,11
986,159
1077464,207
75588,9
2335,40
515622,107
57372,28
730,112
31964,7
1940319,23
1736674,173
240015,13
226186,77
583,83
2530393,118
50719,20
1759399,135
2591606,27
2283194,60
1354302,9
274537,18
1202962,54
40324,107
1323375,80
395598,15
237561,522
438,32
29388,83
53346,133
66821,25
1678728,88
2067415,13
1287055,126
633697,56
1850526,58
317,47
1434111,63
388396,27
1379,534
47879,14
180957,38
2496836,15
172045,105
1628086,12
1918540,11
354,18
1372,69
864051,21
1134435,13
1511761,33
1643824,21
76857,419
88233,22
273345,1
34062,108
51049,75
1761891,17
2005456,84
742737,65
983548,37
4909,193
4734,197
559295,131
114277,112
36809,95
2044912,38
571,74
1502,801
242507,290
143222,12
1905730,39
286,583
557993,30
945,33
1307832,33
1697043,9
2718,91
2493639,131
116090,106
1267021,83
1186,8
663365,111
106654,141
1717717,181
1266925,10
2490633,102
192954,2
106590,27
1336749,74
1871037,137
889453,129
1914471,10
1783501,51
2696063,152
1865,5
2070539,26
1547283,71
