U,17138809
9606,2196830
9796,3556489
3711,150694
3880,18981
780,51
3914,136443
3871,23820
3821,23441
1452,106
44283,50193
4072,79493
51953,28961
4615,10383
28131,37149
122368,245
1437010,22159
39778,18639
2759,95732
130453,7791
3555,15731
90964,7
1177574,60302
3705,18016
3664,179330
28132,31719
13443,9317
59895,20381
131567,141180
907,372
571913,16
996,345
3817,38926
210225,11484
264731,859
28135,13653
29729,14383
3641,10611
1280,103935
4232,40229
1855336,249
456,68
79200,18485
4558,10509
3633,31366
908937,996
109376,86089
67082,4997
49451,31825
3469,39653
28526,21107
22663,13345
4182,11502
102107,5229
3750,14783
166122,5063
28109,9
2217832,28
3635,19852
3702,4866
1,22664
91835,14781
619593,124
15368,5581
284592,393
29760,15604
1054460,1110
1437183,32771
72407,30394
1915,37
1462606,28314
1294270,60
40566,29
71275,25859
1491,1844
39947,7823
3218,17700
1316254,3355
3917,18699
3659,13121
4577,17080
411470,112
52773,1229
3694,15256
308865,282
3916,15834
713030,4281
92401,71
3760,6346
2584943,118
712538,4911
13442,10253
206008,6727
2711,11135
505249,173
406984,6
3818,8196
4081,21715
1437201,28551
3885,18057
93973,63
424551,472
49274,7895
1236518,11895
28129,4211
298596,65
3848,3946
74649,10530
45398,16
1117645,320
2068654,210
3983,14484
1349767,45
158386,28992
1313292,105
1585976,511
303,212
712,659
499174,649
2700081,76
3708,17646
683124,144
40754,81
3827,19973
28037,4311
2093,237
97700,32740
29730,14679
95818,4245
2564099,126
90675,17128
286,800
336722,411
2,9004
199,874
1212491,78
29466,10039
862126,99
759273,775
186803,267
3483,18195
485,12662
1484118,44
221109,94
817,1177
28449,4163
712528,1532
976,1643
1273132,62
2478552,218
633697,84
4686,25017
2107,67
313603,110
101020,5843
642780,15
1379909,61
47883,35
326968,14863
2563602,3
1313,2411
516051,56
1785996,1098
838,13661
1548,205
546271,2859
1783272,695
2583851,157
39777,33582
1441095,100
862965,2677
332648,2089
1283,3345
1977865,103
4555,6261
1279,682
249188,369
1236,1117
305,5683
2005460,879
2173169,72
326319,57
237258,241
1003335,384
1296540,44
2584122,282
157687,4382
114527,363
335283,31
573826,876
848,782
927666,234
89966,27
629,180
526991,1779
1379702,37
35885,14458
1736674,242
553973,61
1236517,8895
2681984,37
3398,1505
163735,1744
712633,4747
253239,20
1660,7991
1485,1368
4533,10569
114277,183
